46.036511,11.120767999999998,148.41666666666666
46.04843528571429,11.112782,282.0833333333333
46.08572530769232,11.103373794871796,131.86206896551724
46.10158675,11.0922975,62.38461538461539
46.09446333333334,11.09892877777778,117.11111111111111
46.1179219,11.0866783,0.0
46.08287,11.1106856,177.68965517241378
46.10142,11.102735,72.83333333333333
46.08912325,11.10263875,187.33333333333334
46.077676,11.1119395,178.3448275862069
46.08038625,11.10629925,172.9655172413793
46.05644675,11.12045125,240.47368421052633
46.068937,11.115982,227.60714285714286
46.02755342857142,11.121602285714284,0.0
46.1132945,11.0891725,0.0
46.028555,11.1256965,0.0
46.058847333333325,11.110026,269.8235294117647
46.097603,11.099663,93.33333333333333
46.08902,11.10673,160.04545454545453
46.046094,11.136556,203.41666666666666
46.0556768,11.1120686,354.0
46.120553,11.08605,0.0
46.107559,11.092718,15.076923076923077
46.0982005,11.095178,63.72222222222222
46.090264,11.116147,181.04545454545453
46.0724825,11.1177825,210.82142857142858
46.032335,11.123598,43.42857142857143
46.03616,11.131296,120.83333333333333
46.057961812174334,11.124717957356664,265.1578947368421
46.061096500000005,11.119564,218.78571428571428
46.038974,11.12518,193.41666666666666
46.060461,11.1288515,270.0
46.0650225,11.113578,211.78571428571428
46.099797,11.118642,124.72222222222223
46.077748,11.122848,185.84375
46.06874825,11.1209625,260.39285714285717
46.068123,11.1266525,265.0357142857143
46.084806,11.108294,153.06896551724137
46.095153,11.112886,155.77777777777777
46.050742,11.117524,321.3333333333333
46.053649,11.131651333333332,297.6666666666667
46.093615,11.104695,161.88888888888889
46.086901,11.111709,152.20689655172413
46.105754,11.102607,56.05555555555556
46.083671,11.116884,164.25
46.061559,11.110925,245.66666666666666
46.099611,11.112976,124.33333333333333
46.086801,11.118917,145.28125
46.096401,11.11639,140.72222222222223
46.052691,11.120898,330.9166666666667
46.074615,11.115533,152.94594594594594
46.06518,11.121065,249.25
46.035888,11.114842,105.58333333333333
46.07639,11.119246,179.6875
46.037243,11.143551,52.0
46.065772,11.147454,200.5625
46.046104,11.141968,130.16666666666666
46.024064,11.1230005,0.0
46.077465,11.101403,127.0
46.08161,11.095925,114.04
46.032265,11.129221,22.0
46.043175,11.114977,257.8333333333333
46.0709245,11.142013,148.2173913043478
46.067258,11.137945333333334,215.65217391304347
46.066819,11.129701,244.5
46.067472,11.1413,186.17391304347825
