Trento Centro;[1] Uscita casello;1;2022-11-21 09:10:00.000
Trento Centro;[1] Uscita casello;2;2022-11-21 09:05:00.000
Trento Centro;[1] Uscita casello;1;2022-11-21 08:55:00.000
Trento Centro;[1] Uscita casello;2;2022-11-21 08:45:00.000
Trento Centro;[1] Uscita casello;1;2022-11-21 08:30:00.000
Trento Centro;[1] Uscita casello;1;2022-11-21 08:05:00.000
Trento Centro;[1] Uscita casello;1;2022-11-21 08:00:00.000
Trento Centro;[1] Uscita casello;2;2022-11-21 06:45:00.000
Trento Centro;[1] Uscita casello;1;2022-11-21 06:35:00.000
Trento Centro;[1] Uscita casello;2;2022-11-21 06:00:00.000
Trento Centro;[1] Uscita casello;2;2022-11-21 01:10:00.000
Trento Centro;[1] Uscita casello;1;2022-11-21 01:05:00.000
Trento Centro;[1] Uscita casello;2;2022-11-21 00:55:00.000
Trento Centro;[1] Uscita casello;1;2022-11-21 00:20:00.000
Trento Centro;[1] Uscita casello;1;2022-11-20 22:15:00.000
Trento Centro;[1] Uscita casello;1;2022-11-20 20:05:00.000
Trento Centro;[1] Uscita casello;1;2022-11-20 19:25:00.000
Trento Centro;[1] Uscita casello;1;2022-11-20 19:15:00.000
Trento Centro;[1] Uscita casello;1;2022-11-20 18:55:00.000
Trento Centro;[1] Uscita casello;1;2022-11-20 18:50:00.000
Trento Centro;[1] Uscita casello;2;2022-11-20 18:45:00.000
Trento Centro;[1] Uscita casello;1;2022-11-20 17:50:00.000
Trento Centro;[1] Uscita casello;1;2022-11-20 17:30:00.000
Trento Centro;[1] Uscita casello;1;2022-11-20 17:15:00.000
Trento Centro;[1] Uscita casello;1;2022-11-20 17:10:00.000
Trento Centro;[1] Uscita casello;2;2022-11-20 17:00:00.000
Trento Centro;[1] Uscita casello;2;2022-11-20 16:20:00.000
Trento Centro;[1] Uscita casello;2;2022-11-20 16:05:00.000
Trento Centro;[1] Uscita casello;1;2022-11-20 15:40:00.000
Trento Centro;[1] Uscita casello;1;2022-11-20 14:55:00.000
Trento Centro;[1] Uscita casello;3;2022-11-20 14:05:00.000
Trento Centro;[1] Uscita casello;2;2022-11-20 14:00:00.000
Trento Centro;[1] Uscita casello;1;2022-11-20 13:50:00.000
Trento Centro;[1] Uscita casello;1;2022-11-20 13:40:00.000
Trento Centro;[1] Uscita casello;2;2022-11-20 13:25:00.000
Trento Centro;[1] Uscita casello;1;2022-11-20 12:50:00.000
Trento Centro;[1] Uscita casello;1;2022-11-20 12:30:00.000
Trento Centro;[1] Uscita casello;1;2022-11-20 12:15:00.000
Trento Centro;[1] Uscita casello;1;2022-11-20 12:10:00.000
Trento Centro;[1] Uscita casello;1;2022-11-20 12:05:00.000
Trento Centro;[1] Uscita casello;1;2022-11-20 12:00:00.000
Trento Centro;[1] Uscita casello;1;2022-11-20 11:55:00.000
Trento Centro;[1] Uscita casello;2;2022-11-20 11:50:00.000
Trento Centro;[1] Uscita casello;1;2022-11-20 11:40:00.000
Trento Centro;[1] Uscita casello;1;2022-11-20 10:45:00.000
Trento Centro;[1] Uscita casello;1;2022-11-20 10:25:00.000
Trento Centro;[1] Uscita casello;2;2022-11-20 10:00:00.000
Trento Centro;[1] Uscita casello;1;2022-11-20 09:50:00.000
Trento Centro;[1] Uscita casello;2;2022-11-20 09:45:00.000
Trento Centro;[1] Uscita casello;1;2022-11-20 09:25:00.000
Trento Centro;[1] Uscita casello;1;2022-11-20 09:10:00.000
Trento Centro;[1] Uscita casello;1;2022-11-20 08:25:00.000
Trento Centro;[1] Uscita casello;1;2022-11-20 07:15:00.000
Trento Centro;[1] Uscita casello;1;2022-11-20 07:10:00.000
Trento Centro;[1] Uscita casello;1;2022-11-20 07:05:00.000
Trento Centro;[1] Uscita casello;1;2022-11-20 06:10:00.000
Trento Centro;[1] Uscita casello;1;2022-11-20 01:10:00.000
Trento Centro;[1] Uscita casello;1;2022-11-20 00:50:00.000
Trento Centro;[1] Uscita casello;1;2022-11-20 00:45:00.000
Trento Centro;[1] Uscita casello;1;2022-11-19 22:25:00.000
Trento Centro;[1] Uscita casello;1;2022-11-19 22:05:00.000
Trento Centro;[1] Uscita casello;1;2022-11-19 21:10:00.000
Trento Centro;[1] Uscita casello;1;2022-11-19 20:15:00.000
Trento Centro;[1] Uscita casello;1;2022-11-19 19:40:00.000
Trento Centro;[1] Uscita casello;1;2022-11-19 19:10:00.000
Trento Centro;[1] Uscita casello;1;2022-11-19 19:05:00.000
Trento Centro;[1] Uscita casello;1;2022-11-19 18:45:00.000
Trento Centro;[1] Uscita casello;2;2022-11-19 18:30:00.000
Trento Centro;[1] Uscita casello;1;2022-11-19 18:00:00.000
Trento Centro;[1] Uscita casello;1;2022-11-19 17:35:00.000
Trento Centro;[1] Uscita casello;1;2022-11-19 17:25:00.000
Trento Centro;[1] Uscita casello;1;2022-11-19 17:10:00.000
Trento Centro;[1] Uscita casello;1;2022-11-19 16:05:00.000
Trento Centro;[1] Uscita casello;1;2022-11-19 15:40:00.000
Trento Centro;[1] Uscita casello;1;2022-11-19 15:15:00.000
Trento Centro;[1] Uscita casello;1;2022-11-19 15:00:00.000
Trento Centro;[1] Uscita casello;1;2022-11-19 14:20:00.000
Trento Centro;[1] Uscita casello;2;2022-11-19 14:05:00.000
Trento Centro;[1] Uscita casello;3;2022-11-19 14:00:00.000
Trento Centro;[1] Uscita casello;1;2022-11-19 13:40:00.000
Trento Centro;[1] Uscita casello;1;2022-11-19 13:30:00.000
Trento Centro;[1] Uscita casello;1;2022-11-19 13:20:00.000
Trento Centro;[1] Uscita casello;3;2022-11-19 13:15:00.000
Trento Centro;[1] Uscita casello;1;2022-11-19 13:05:00.000
Trento Centro;[1] Uscita casello;1;2022-11-19 13:00:00.000
Trento Centro;[1] Uscita casello;1;2022-11-19 12:55:00.000
Trento Centro;[1] Uscita casello;1;2022-11-19 12:50:00.000
Trento Centro;[1] Uscita casello;1;2022-11-19 12:45:00.000
Trento Centro;[1] Uscita casello;1;2022-11-19 09:35:00.000
Trento Centro;[1] Uscita casello;1;2022-11-19 07:30:00.000
Trento Centro;[1] Uscita casello;2;2022-11-19 01:35:00.000
Trento Centro;[1] Uscita casello;1;2022-11-19 00:55:00.000
Trento Centro;[1] Uscita casello;1;2022-11-18 23:35:00.000
Trento Centro;[1] Uscita casello;1;2022-11-18 23:20:00.000
Trento Centro;[1] Uscita casello;1;2022-11-18 22:30:00.000
Trento Centro;[1] Uscita casello;1;2022-11-18 22:00:00.000
Trento Centro;[1] Uscita casello;1;2022-11-18 21:50:00.000
Trento Centro;[1] Uscita casello;1;2022-11-18 20:50:00.000
Trento Centro;[1] Uscita casello;1;2022-11-18 20:10:00.000
Trento Centro;[1] Uscita casello;1;2022-11-18 19:45:00.000
Trento Centro;[1] Uscita casello;1;2022-11-18 19:30:00.000
Trento Centro;[1] Uscita casello;1;2022-11-18 19:20:00.000
Trento Centro;[1] Uscita casello;1;2022-11-18 19:10:00.000
Trento Centro;[1] Uscita casello;1;2022-11-18 19:05:00.000
Trento Centro;[1] Uscita casello;1;2022-11-18 19:00:00.000
Trento Centro;[1] Uscita casello;1;2022-11-18 18:55:00.000
Trento Centro;[1] Uscita casello;3;2022-11-18 18:05:00.000
Trento Centro;[1] Uscita casello;2;2022-11-18 18:00:00.000
Trento Centro;[1] Uscita casello;1;2022-11-18 17:50:00.000
Trento Centro;[1] Uscita casello;1;2022-11-18 17:45:00.000
Trento Centro;[1] Uscita casello;2;2022-11-18 17:35:00.000
Trento Centro;[1] Uscita casello;1;2022-11-18 17:30:00.000
Trento Centro;[1] Uscita casello;1;2022-11-18 17:25:00.000
Trento Centro;[1] Uscita casello;1;2022-11-18 17:15:00.000
Trento Centro;[1] Uscita casello;4;2022-11-18 17:05:00.000
Trento Centro;[1] Uscita casello;3;2022-11-18 17:00:00.000
Trento Centro;[1] Uscita casello;1;2022-11-18 16:35:00.000
Trento Centro;[1] Uscita casello;2;2022-11-18 16:25:00.000
Trento Centro;[1] Uscita casello;2;2022-11-18 15:35:00.000
Trento Centro;[1] Uscita casello;2;2022-11-18 15:25:00.000
Trento Centro;[1] Uscita casello;1;2022-11-18 14:40:00.000
Trento Centro;[1] Uscita casello;2;2022-11-18 14:25:00.000
Trento Centro;[1] Uscita casello;1;2022-11-18 14:20:00.000
Trento Centro;[1] Uscita casello;1;2022-11-18 14:05:00.000
